correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered,threshold_exponent,compared_with,exp_with,ground_truth_type,clean_subharmonic_method,method_focus
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_choose_top_3_ratio,32,10**4,Numerical Ranking,Triads,Triads - Numerical Ranking,Method I,Delta_t/T_sub focused
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_delta_t,32,10**4,Numerical Ranking,Triads,Triads - Numerical Ranking,Method H,Delta_t/T_sub focused
,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,32,10**4,Numerical Ranking,Triads,Triads - Numerical Ranking,Method G,Delta_t/T_sub focused
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,32,10**4,Numerical Ranking,Triads,Triads - Numerical Ranking,Method D,T_sub focused
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,32,10**4,Numerical Ranking,Triads,Triads - Numerical Ranking,Method E,T_sub focused
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,32,10**4,Numerical Ranking,Triads,Triads - Numerical Ranking,Method F,T_sub focused
-0.2672628077608533,"[0.4360836390113848, 0.5215672664959862, 0.0054168512343302, 0.0865582199744762, 0.1542894115641612, 1.0, 0.916177907926823, 0.3429978701000641, 0.1835630551170576, 0.0792408169422637, 0.2798141017514379, 0.4625279294380351, 0.0]",0.377370966575961,Smallest_delta_t_and_choose_top_3_delta_t,4,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method B,Delta_t focused
-0.2301300715896977,"[0.3463827810380342, 0.44546408941737, 0.231947623116921, 0.0, 0.4839381084101148, 1.0, 0.4664005375924641, 0.4470324906437086, 0.1900084084464204, 0.2392315862432824, 0.4333033663094833, 0.377033502956774, 0.0790138217594511]",0.4494208110877203,Smallest_delta_t_and_filter_by_smallest_ratio,4,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method C,Delta_t focused
0.404309718556508,"[0.0, 0.1109198724250039, 0.4132178027279304, 0.3359505851343858, 0.9271623545075448, 0.2360400456523284, 0.1539602625028244, 0.707350328093148, 1.0, 0.6135942229486009, 0.7999956848164618, 0.1552382297217608, 0.5432648925314469]",0.1706112242978251,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),4,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method A,Delta_t focused
-0.2301300715896977,"[0.3463827810380342, 0.44546408941737, 0.231947623116921, 0.0, 0.4839381084101148, 1.0, 0.4664005375924641, 0.4470324906437086, 0.1900084084464204, 0.2392315862432824, 0.4333033663094833, 0.377033502956774, 0.0790138217594511]",0.4494208110877203,Smallest_ratio_and_choose_top_3_ratio,4,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method I,Delta_t/T_sub focused
-0.2672628077608533,"[0.4360836390113848, 0.5215672664959862, 0.0054168512343302, 0.0865582199744762, 0.1542894115641612, 1.0, 0.916177907926823, 0.3429978701000641, 0.1835630551170576, 0.0792408169422637, 0.2798141017514379, 0.4625279294380351, 0.0]",0.377370966575961,Smallest_ratio_and_filter_by_smallest_delta_t,4,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method H,Delta_t/T_sub focused
0.1931566753290461,"[0.437793656875681, 0.5341969182503766, 0.3064365995290753, 0.2151084808024977, 0.9139075361779938, 0.713836286110211, 0.0, 0.6540946495343206, 1.0, 0.5432770354327604, 0.7635993839069457, 0.7977052869162626, 0.4601493437888573]",0.5272157310666039,Smallest_ratio_and_filter_by_smallest_t_sub,4,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method G,Delta_t/T_sub focused
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,4,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method D,T_sub focused
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,4,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method E,T_sub focused
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,4,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method F,T_sub focused
-0.0505917312399348,"[0.1761048644859862, 0.2338481147105497, 0.0218373607149499, 0.4760324462392729, 0.0774464417700597, 0.4325111571715333, 0.3650583684132216, 0.1557249463104632, 0.2424131516301195, 0.1841148052460602, 1.0, 0.0, 0.0372366352289545]",0.8696254020328366,Smallest_delta_t_and_choose_top_3_delta_t,5,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method B,Delta_t focused
-0.1609193683653207,"[0.2573800133494338, 0.3210018986321213, 0.3486545848166504, 0.274702559746665, 0.3022371501362207, 0.4143895347222407, 1.0, 0.4827466664620041, 0.1301204898688866, 0.3551313315038759, 0.6415034736548748, 0.0, 0.1367656806705891]",0.5994543335793314,Smallest_delta_t_and_filter_by_smallest_ratio,5,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method C,Delta_t focused
-0.0206773692170168,"[0.1860315339538514, 0.4924551144194441, 0.0849798867433, 0.0, 0.650225422467323, 1.0, 0.8202205182069141, 0.4084721706837187, 0.7303335855068915, 0.3053575064727195, 0.5103652136434744, 0.1049709377462018, 0.2280080338280465]",0.9465440156763716,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),5,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method A,Delta_t focused
0.0157079935240126,"[0.0971358181891826, 0.343067745111192, 0.2121275974052192, 0.0631864597725421, 0.324912806950099, 0.433420501962538, 1.0, 0.4995561871744237, 0.1583895346381925, 0.3760880514262614, 0.6531537703164936, 0.0, 0.1648187723175533]",0.9593800366839456,Smallest_ratio_and_choose_top_3_ratio,5,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method I,Delta_t/T_sub focused
0.0263582458925004,"[0.1140982871119092, 0.1515101210332904, 0.0389360890196472, 0.3084212743590351, 0.3146864818116442, 0.2802238446626708, 1.0, 0.4919753869516233, 0.1570594057985102, 0.1192879252474591, 0.6478996900224114, 0.0, 0.1521673179991432]",0.9318848770979336,Smallest_ratio_and_filter_by_smallest_delta_t,5,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method H,Delta_t/T_sub focused
-0.223603388259908,"[0.3036807872022111, 0.4092352564728388, 0.0, 0.1703728222616249, 0.4502228526392032, 1.0, 0.4315395206340795, 0.4109061241849985, 0.2768094057030291, 0.1854987972728869, 0.4192081531953393, 0.3363339761620061, 0.0188441307458573]",0.4627314967850909,Smallest_ratio_and_filter_by_smallest_t_sub,5,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method G,Delta_t/T_sub focused
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,5,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method D,T_sub focused
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,5,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method E,T_sub focused
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,5,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method F,T_sub focused
-0.0437841289221689,"[0.2748725225069945, 0.1853986943995367, 0.0, 0.980619020754432, 0.0263779039314754, 0.1948011681647934, 1.0, 0.9437538530191596, 0.1046290805741508, 0.0769755363848732, 0.4639868100472537, 0.1284438526816822, 0.1970480936070885]",0.8870599110172925,Smallest_delta_t_and_choose_top_3_delta_t,6,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method B,Delta_t focused
-0.2399108487939488,"[0.4777859995939167, 0.6903285366102488, 0.5642342557658259, 1.0, 0.3579343837514422, 0.5789244061401108, 0.8709455967479268, 0.6587432340965618, 0.0, 0.182956381070576, 0.4158056535174914, 0.1237992595870825, 0.5679489934120487]",0.429827806608717,Smallest_delta_t_and_filter_by_smallest_ratio,6,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method C,Delta_t focused
-0.3241936232327507,"[0.4759813953582208, 0.5692860109192295, 0.0059124447200302, 0.0944775236616924, 0.1684055140701828, 0.3079165079871017, 1.0, 0.3743791103588366, 0.2003574344337052, 0.0308515898546106, 0.1126209087964617, 0.5048451020661133, 0.0]",0.2798539324487069,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),6,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method A,Delta_t focused
-0.3940314152665649,"[0.4434485646162247, 0.6699665322780716, 0.5355811022760478, 1.0, 0.3157162771280991, 0.5512371824854142, 0.8624598089735528, 0.6363043833556878, 0.0, 0.4297257729059625, 0.1514194921906957, 0.0661859326216271, 0.3064645027041834]",0.1827872631538161,Smallest_ratio_and_choose_top_3_ratio,6,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method I,Delta_t/T_sub focused
-0.2902394446039055,"[0.6719724958130125, 0.6755240816801813, 0.5521339583472918, 0.978554479287844, 0.3502582945111078, 0.5665090707974603, 1.0, 0.9377622825568822, 0.0, 0.1790327862109059, 0.4068884847627504, 0.1211443200014581, 0.5557690315103825]",0.3360711567102878,Smallest_ratio_and_filter_by_smallest_delta_t,6,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method H,Delta_t/T_sub focused
-0.0902263346891809,"[0.2815134219476453, 0.343067745111192, 0.2121275974052192, 0.0631864597725421, 0.0622925480718677, 0.433420501962538, 1.0, 0.0459393217895583, 0.1583895346381922, 0.3760880514262614, 0.6531537703164936, 0.0, 0.1648187723175533]",0.7694194744725245,Smallest_ratio_and_filter_by_smallest_t_sub,6,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method G,Delta_t/T_sub focused
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,6,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method D,T_sub focused
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,6,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method E,T_sub focused
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,6,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method F,T_sub focused
0.0656116452843463,"[0.2005169807242706, 0.1110657641386091, 0.0, 1.0, 0.0158020641192361, 0.1166984517738359, 0.5990644351532534, 0.5653693688826295, 0.1315850468901072, 0.5618523517335088, 0.6175909740531701, 0.3652781248388064, 0.1180445048947558]",0.8313603408966604,Smallest_delta_t_and_choose_top_3_delta_t,7,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method B,Delta_t focused
-0.1779750074471884,"[0.9231389194237604, 0.4977546338001684, 0.3005996661166661, 1.0, 0.0, 0.1326032557822837, 0.3437231562232902, 0.1903091468390567, 0.1359337521715779, 0.4020875142161222, 0.4781504997352121, 0.2566523464645918, 0.6687846896316442]",0.5607576046284131,Smallest_delta_t_and_filter_by_smallest_ratio,7,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method C,Delta_t focused
-0.3152095293316211,"[0.6176679523202805, 0.6912760378754125, 0.4210157796110167, 1.0, 0.0769853829887603, 0.208100859836771, 0.8585360300423994, 0.2705638640622246, 0.1070144950827345, 0.0, 0.2057495043863563, 0.3931786504304958, 0.4406459720838267]",0.2941606251307671,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),7,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method A,Delta_t focused
-0.140937555769729,"[0.9306893953620976, 0.5470928882743787, 0.3693055098630751, 1.0, 0.1374782524334108, 0.0744167253349348, 0.2511025985485542, 0.5090904596980202, 0.0, 0.6714225385402225, 0.5004672487737329, 0.2790611497896941, 0.7013217449605063]",0.6460478510263258,Smallest_ratio_and_choose_top_3_ratio,7,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method I,Delta_t/T_sub focused
-0.0796805950021214,"[0.9231389194237604, 0.2131440853180391, 0.1678827061996008, 1.0, 0.0, 0.1326032557822837, 0.4528684995454416, 0.1903091468390567, 0.1359337521715775, 0.4020875142161222, 0.4781504997352121, 0.2566523464645918, 0.6687846896316442]",0.79582431715897,Smallest_ratio_and_filter_by_smallest_delta_t,7,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method H,Delta_t/T_sub focused
0.0484340323662384,"[0.0720441122930574, 0.2544479638270981, 0.2843392723327303, 1.0, 0.4333610630250648, 0.3214611859518961, 0.741684310032203, 0.6988323838350955, 0.1719239870316029, 0.2510067908511316, 0.3068788925188757, 0.0, 0.4256998905472257]",0.8751458289708048,Smallest_ratio_and_filter_by_smallest_t_sub,7,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method G,Delta_t/T_sub focused
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,7,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method D,T_sub focused
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,7,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method E,T_sub focused
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,7,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method F,T_sub focused
0.6211923357879029,"[0.1110540604752591, 0.0615125165102139, 0.0, 0.5538386827595848, 0.266226530369353, 0.0646321168105042, 0.3317850576533925, 0.9526931441174104, 0.3392389536317577, 1.0, 0.9514753265562113, 0.2023051555016157, 0.9067036581438876]",0.0234477228600332,Smallest_delta_t_and_choose_top_3_delta_t,8,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method B,Delta_t focused
0.58754923635226,"[0.3574904846635059, 0.1797002226336643, 0.0174187118098811, 0.3994770482354473, 0.0990475702255638, 0.0, 0.1516193747745028, 0.936326051507498, 0.1562145316926554, 1.0, 0.9346868968602834, 0.9074163738335068, 0.8744252528506918]",0.0347254763991679,Smallest_delta_t_and_filter_by_smallest_ratio,8,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method C,Delta_t focused
0.0187054537620806,"[0.1577115068346835, 0.2167438680244021, 0.0, 0.4643349349923027, 0.0568505469558263, 0.419842038494488, 0.3508833745164665, 0.1368766094903947, 0.2255001183406379, 0.165900268537879, 1.0, 0.2768265172637152, 0.015743061425102]",0.951636260296193,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),8,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method A,Delta_t focused
0.6486892549432434,"[0.0929000181166258, 0.3212102941401022, 0.0263927624273215, 0.0746823088206033, 0.0692091309613764, 0.0, 0.0205845758775666, 0.936326051507498, 0.1562145316926554, 1.0, 0.9346868968602834, 0.9074163738335068, 0.8744252528506918]",0.0164617671392794,Smallest_ratio_and_choose_top_3_ratio,8,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method I,Delta_t/T_sub focused
0.5857106503100464,"[0.3910324171053416, 0.2225236191090684, 0.0, 0.4308270902146843, 0.1460814036731124, 0.1247092023198441, 0.195908719814588, 0.9396501225565034, 0.1570598505483014, 1.0, 0.938096539271465, 0.9122496621505994, 0.8809808284254391]",0.0354382173527436,Smallest_ratio_and_filter_by_smallest_delta_t,8,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method H,Delta_t/T_sub focused
-0.2383034545436089,"[0.9380817740336588, 0.5953980630800244, 0.2926815002914181, 1.0, 0.2294712079671194, 0.3012371513868117, 0.4713124301038623, 0.561448814301232, 0.0, 0.2348342452590511, 0.0827469153773379, 0.3559534667394177, 0.7331775161480176]",0.4330182227826447,Smallest_ratio_and_filter_by_smallest_t_sub,8,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method G,Delta_t/T_sub focused
-0.0663391461985617,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.8295149527096172,Smallest_t_sub_and_choose_top_3_t_sub,8,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method D,T_sub focused
-0.0257998514323866,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.9333249715181472,Smallest_t_sub_and_filter_by_smallest_delta_t,8,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method E,T_sub focused
0.2141005142953063,"[0.0, 0.0610141689862492, 0.368078156640452, 0.6249011861576452, 0.5025435595411251, 0.1747089402096209, 0.4169633558840884, 0.3073026827113971, 0.7853455894845132, 0.6477023505407092, 1.0, 0.2277901048395086, 0.1520689767990815]",0.4824422804830747,Smallest_t_sub_and_filter_by_smallest_ratio,8,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method F,T_sub focused
0.5667227391581743,"[0.0, 0.3806656077497218, 0.2089934432201985, 0.5697564088008593, 0.3166770215201738, 0.324532128288305, 0.673331917574538, 0.9467832026907268, 0.2566915298341917, 1.0, 0.9454132458608994, 0.1026508935685587, 0.8950483514149448]",0.0434345996003196,Smallest_delta_t_and_choose_top_3_delta_t,9,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method B,Delta_t focused
0.3303794732275824,"[0.5793847775096282, 0.9360963691933728, 0.0, 0.6951885929257053, 0.1211997440614473, 0.2181811843366995, 0.2510243538048218, 0.8110236369746231, 0.344393267142761, 1.0, 0.915416787377938, 0.8801003143180931, 0.8373754265607277]",0.2702432455869668,Smallest_delta_t_and_filter_by_smallest_ratio,9,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method C,Delta_t focused
-0.1302501687753469,"[0.2803051100268515, 0.1890629189069793, 0.0, 1.0, 0.0268992374950894, 0.1986512234026675, 0.1660229448897066, 0.9624062281527944, 0.2239920937158283, 0.0784968828420773, 0.4731570571518068, 0.1309824202500833, 0.0074489406144614]",0.6714791510860547,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),9,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method A,Delta_t focused
0.3292178302150401,"[0.6034603040513257, 0.939754138758836, 0.0, 0.7126356436476923, 0.1934296493701433, 0.2629315847997525, 0.741016815702821, 0.8218404243862462, 0.3819194346560666, 1.0, 0.9202582321749369, 0.886963232992041, 0.8466838681596502]",0.2720330786317163,Smallest_ratio_and_choose_top_3_ratio,9,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method I,Delta_t/T_sub focused
0.513943940359176,"[0.1679231833289297, 0.9360963691933728, 0.0, 0.333329381319465, 0.1211997440614473, 0.2181811843366995, 0.725292900566196, 0.9175395615133088, 0.344393267142761, 1.0, 0.915416787377938, 0.8801003143180931, 0.8373754265607277]",0.0723883160059807,Smallest_ratio_and_filter_by_smallest_delta_t,9,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method H,Delta_t/T_sub focused
0.2208667555539054,"[0.473314876561382, 0.2612773565552353, 0.1711919925286949, 0.5116271355262078, 0.0348580072203409, 0.0, 0.0976652124931085, 0.2402710633261391, 0.289652871920339, 0.3300020456973412, 1.0, 0.9751159596922496, 0.3465291867488604]",0.4683679923867132,Smallest_ratio_and_filter_by_smallest_t_sub,9,10**5,Numerical Ranking,Triads,Triads - Numerical Ranking,Method G,Delta_t/T_sub focused
