,case,note_names,periods_considered,threshold_exponent,tension_score,chord_label,normalized_tension_score
157,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**10,218722.3877584714,Adim1st,0.07078628761531848
158,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**11,218722.3877584714,Adim1st,0.07078628761531848
159,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**12,218722.3877584714,Adim1st,0.07078628761531848
160,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**2,0.0,Adim1st,0.0
161,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**3,0.0,Adim1st,0.0
162,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**4,0.0,Adim1st,0.0
163,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**5,218722.3877584714,Adim1st,0.858472965325463
164,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**6,218722.3877584714,Adim1st,0.07078628761531848
165,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**7,218722.3877584714,Adim1st,0.07078628761531848
166,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**8,218722.3877584714,Adim1st,0.07078628761531848
167,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",17,10**9,218722.3877584714,Adim1st,0.07078628761531848
168,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**1,0.0,Adim1st,0.0
169,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**10,218722.3877584714,Adim1st,0.061571715553721346
170,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**11,218722.3877584714,Adim1st,0.061571715553721346
171,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**12,218722.3877584714,Adim1st,0.061571715553721346
172,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**2,0.0,Adim1st,0.0
173,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**3,0.0,Adim1st,0.0
174,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**4,0.0,Adim1st,0.0
175,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**5,218722.3877584714,Adim1st,0.5695492307218829
176,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**6,218722.3877584714,Adim1st,0.061571715553721346
177,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**7,218722.3877584714,Adim1st,0.061571715553721346
178,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**8,218722.3877584714,Adim1st,0.061571715553721346
179,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",18,10**9,218722.3877584714,Adim1st,0.061571715553721346
180,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**1,0.0,Adim1st,0.0
181,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**10,218722.3877584714,Adim1st,0.061571715553721346
182,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**11,218722.3877584714,Adim1st,0.061571715553721346
183,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**12,218722.3877584714,Adim1st,0.061571715553721346
184,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**2,0.0,Adim1st,0.0
185,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**3,0.0,Adim1st,0.0
186,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**4,0.0,Adim1st,0.0
187,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**5,218722.3877584714,Adim1st,0.4313873437094323
188,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**6,218722.3877584714,Adim1st,0.061571715553721346
189,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**7,218722.3877584714,Adim1st,0.061571715553721346
190,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**8,218722.3877584714,Adim1st,0.061571715553721346
191,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",19,10**9,218722.3877584714,Adim1st,0.061571715553721346
192,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**1,0.0,Adim1st,0.0
193,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**10,218722.3877584714,Adim1st,0.061571715553721346
194,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**11,218722.3877584714,Adim1st,0.061571715553721346
195,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**12,218722.3877584714,Adim1st,0.061571715553721346
196,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**2,0.0,Adim1st,0.0
197,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**3,0.0,Adim1st,0.0
198,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**4,0.0,Adim1st,0.0
199,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**5,218722.3877584714,Adim1st,0.4313873437094323
200,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**6,218722.3877584714,Adim1st,0.061571715553721346
201,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**7,218722.3877584714,Adim1st,0.061571715553721346
202,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**8,218722.3877584714,Adim1st,0.061571715553721346
203,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",20,10**9,218722.3877584714,Adim1st,0.061571715553721346
204,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**1,0.0,Adim1st,0.0
205,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**10,218722.3877584714,Adim1st,0.061571715553721346
206,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**11,218722.3877584714,Adim1st,0.061571715553721346
207,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**12,218722.3877584714,Adim1st,0.061571715553721346
208,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**2,0.0,Adim1st,0.0
209,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**3,0.0,Adim1st,0.0
210,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**4,0.0,Adim1st,0.0
211,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**5,218722.3877584714,Adim1st,0.4313873437094323
212,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**6,218722.3877584714,Adim1st,0.061571715553721346
213,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**7,218722.3877584714,Adim1st,0.061571715553721346
214,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**8,218722.3877584714,Adim1st,0.061571715553721346
215,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",21,10**9,218722.3877584714,Adim1st,0.061571715553721346
216,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",22,10**1,0.0,Adim1st,0.0
217,Smallest_delta_t_and_choose_top_3_t_sub,"C4,D#4,A4",22,10**10,218722.3877584714,Adim1st,0.061571715553721346
