chord_label,normalized_value,cleaned_method_name,exp_with,r_names_used,harmonics_considered,ground_truth_type
CM,0.1981854451027549,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
Cm,0.1981854451027549,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
FM2nd,0.118213361973928,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
Fsus42nd,0.416663991175507,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
G#M1st,0.2441036365553697,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
Csus2,0.3222545516547178,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
Csus4,0.3222545516547179,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
Fm2nd,0.2441036365553697,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
Adim1st,0.8710323838834266,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
Am1st,0.118213361973928,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
F#dim2nd,0.8710323838834266,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
CAug,0.0,Method E,Triads,All r_bounds Considered,6,Triad Explicit Ratings
CM,0.1603407847027545,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
Cm,0.1603407847027545,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
FM2nd,0.1130938086394322,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
Fsus42nd,0.3516536782459322,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
G#M1st,0.2121616923169901,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
Csus2,0.2617365233496267,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
Csus4,0.2617365233496269,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
Fm2nd,0.2121616923169901,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
Adim1st,0.8899323632190071,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
Am1st,0.1130938086394322,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
F#dim2nd,0.8899323632190068,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
CAug,0.0,Method E,Triads,All r_bounds Considered,7,Triad Explicit Ratings
CM,0.1587729385674112,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
Cm,0.1587729385674112,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
FM2nd,0.0904043012263625,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
Fsus42nd,0.302043271015401,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
G#M1st,0.2058285651892368,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
Csus2,0.2455895154698607,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
Csus4,0.2455895154698607,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
Fm2nd,0.2058285651892368,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
Adim1st,0.8761695056479293,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
Am1st,0.0904043012263625,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
F#dim2nd,0.8761695056479293,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
CAug,0.0,Method E,Triads,All r_bounds Considered,8,Triad Explicit Ratings
CM,0.0893907719345698,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
Cm,0.0893907719345698,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
FM2nd,0.0018778761263901,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
Fsus42nd,0.1698424378712935,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
G#M1st,0.1450252828880145,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
Csus2,0.1124912923688982,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
Csus4,0.112491292368898,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
Fm2nd,0.1450252828880147,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
Adim1st,0.8528008973400459,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
Am1st,0.0018778761263899,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
F#dim2nd,0.8528008973400459,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
CAug,0.0,Method E,Triads,All r_bounds Considered,9,Triad Explicit Ratings
CM,0.0803029535434502,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
Cm,0.0803029535434507,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
FM2nd,0.0059493329756672,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
Fsus42nd,0.2343049079849768,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
G#M1st,0.1465747074074442,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
Csus2,0.1437294057219628,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
Csus4,0.1437294057219626,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
Fm2nd,0.1465747074074442,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
Adim1st,0.8460109347514693,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
Am1st,0.005949332975667,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
F#dim2nd,0.8460109347514693,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
CAug,0.0,Method E,Triads,All r_bounds Considered,10,Triad Explicit Ratings
CM,0.1059530401202229,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
Cm,0.1059530401202226,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
FM2nd,0.0,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
Fsus42nd,0.2154461972074356,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
G#M1st,0.1536792097708587,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
Csus2,0.1624433276817256,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
Csus4,0.1624433276817253,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
Fm2nd,0.1536792097708587,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
Adim1st,0.8274055594960343,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
Am1st,0.0,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
F#dim2nd,0.8274055594960343,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
CAug,0.018900619038163,Method E,Triads,All r_bounds Considered,11,Triad Explicit Ratings
CM,0.0961374765460326,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
Cm,0.096137476546033,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
FM2nd,0.0,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
Fsus42nd,0.1561504992781081,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
G#M1st,0.1288075066577064,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
Csus2,0.1226287978602947,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
Csus4,0.1226287978602947,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
Fm2nd,0.1288075066577067,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
Adim1st,0.833320375129694,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
Am1st,0.0,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
F#dim2nd,0.833320375129694,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
CAug,0.02525197863811,Method E,Triads,All r_bounds Considered,12,Triad Explicit Ratings
CM,0.1071968967886694,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
Cm,0.1071968967886691,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
FM2nd,3.3079089223889427e-16,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
Fsus42nd,0.1884329611836417,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
G#M1st,0.1255696393916004,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
Csus2,0.1521446539321713,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
Csus4,0.1521446539321716,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
Fm2nd,0.1255696393916007,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
Adim1st,0.8270902083922086,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
Am1st,0.0,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
F#dim2nd,0.8270902083922086,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
CAug,0.0284489163433242,Method E,Triads,All r_bounds Considered,13,Triad Explicit Ratings
CM,0.1012990932824573,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
Cm,0.1012990932824573,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
FM2nd,0.0,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
Fsus42nd,0.1756648692705824,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
G#M1st,0.1038106369714562,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
Csus2,0.1652441337241909,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
Csus4,0.1652441337241909,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
Fm2nd,0.1038106369714562,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
Adim1st,0.8321438678333452,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
Am1st,0.0,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
F#dim2nd,0.8321438678333452,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
CAug,0.0229436404452754,Method E,Triads,All r_bounds Considered,14,Triad Explicit Ratings
CM,0.0928009884066319,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
Cm,0.0928009884066319,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
FM2nd,3.8599182604684244e-16,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
Fsus42nd,0.210277760851511,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
G#M1st,0.1268225787645882,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
Csus2,0.1758223746035471,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
Csus4,0.1758223746035471,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
Fm2nd,0.1268225787645882,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
Adim1st,0.8175021916981681,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
Am1st,0.0,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
F#dim2nd,0.8175021916981673,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
CAug,0.0161930209909849,Method E,Triads,All r_bounds Considered,15,Triad Explicit Ratings
CM,0.0917089421114144,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
Cm,0.091708942111414,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
FM2nd,0.0,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
Fsus42nd,0.1714221059023033,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
G#M1st,0.1028046823372891,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
Csus2,0.1655503328555603,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
Csus4,0.1655503328555603,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
Fm2nd,0.1028046823372891,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
Adim1st,0.8285051635395081,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
Am1st,0.0,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
F#dim2nd,0.8285051635395072,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
CAug,0.0115029938976951,Method E,Triads,All r_bounds Considered,16,Triad Explicit Ratings
CM,0.1009171442294183,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
Cm,0.1009171442294175,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
FM2nd,0.0,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
Fsus42nd,0.1814378160374145,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
G#M1st,0.1066968342122365,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
Csus2,0.1685613267828246,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
Csus4,0.1685613267828246,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
Fm2nd,0.1066968342122374,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
Adim1st,0.8171731901337315,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
Am1st,0.0,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
F#dim2nd,0.8171731901337306,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
CAug,0.0181843557329235,Method E,Triads,All r_bounds Considered,17,Triad Explicit Ratings
CM,0.0988058861095481,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
Cm,0.0988058861095481,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
FM2nd,0.0,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
Fsus42nd,0.1685798220607512,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
G#M1st,0.1117486813325377,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
Csus2,0.159585913172872,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
Csus4,0.1595859131728711,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
Fm2nd,0.1117486813325377,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
Adim1st,0.8133015212795264,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
Am1st,0.0,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
F#dim2nd,0.8133015212795264,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
CAug,0.0365978428272699,Method E,Triads,All r_bounds Considered,18,Triad Explicit Ratings
CM,0.0935907969596224,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
Cm,0.0935907969596234,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
FM2nd,0.0,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
Fsus42nd,0.1658773954630408,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
G#M1st,0.0902874288959274,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
Csus2,0.1596432479695824,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
Csus4,0.1596432479695824,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
Fm2nd,0.0902874288959274,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
Adim1st,0.8216117414942928,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
Am1st,0.0,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
F#dim2nd,0.8216117414942928,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
Cdim,1.0,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
CAug,0.0125464370922558,Method E,Triads,All r_bounds Considered,19,Triad Explicit Ratings
CM,0.1055346087968269,Method E,Triads,All r_bounds Considered,20,Triad Explicit Ratings
Cm,0.1055346087968269,Method E,Triads,All r_bounds Considered,20,Triad Explicit Ratings
FM2nd,0.0,Method E,Triads,All r_bounds Considered,20,Triad Explicit Ratings
Fsus42nd,0.1884582423312676,Method E,Triads,All r_bounds Considered,20,Triad Explicit Ratings
G#M1st,0.1178560491199353,Method E,Triads,All r_bounds Considered,20,Triad Explicit Ratings
Csus2,0.170996236682952,Method E,Triads,All r_bounds Considered,20,Triad Explicit Ratings
Csus4,0.170996236682951,Method E,Triads,All r_bounds Considered,20,Triad Explicit Ratings
Fm2nd,0.1178560491199353,Method E,Triads,All r_bounds Considered,20,Triad Explicit Ratings
Adim1st,0.8046769812656694,Method E,Triads,All r_bounds Considered,20,Triad Explicit Ratings
Am1st,0.0,Method E,Triads,All r_bounds Considered,20,Triad Explicit Ratings
F#dim2nd,0.8046769812656694,Method E,Triads,All r_bounds Considered,20,Triad Explicit Ratings
