correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered,threshold_exponent,compared_with,exp_with,ground_truth_type
-0.3998807039721336,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0018137732559187, 0.0043820998743692, 0.0019553764949459, 0.0022130913031182, 0.0045066484593329, 0.0005817479046293, 0.0003295503429586]",0.1757924308160961,Smallest_ratio_and_choose_top_3_ratio,12,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.399787273350964,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0018137732559187, 0.0043820998743692, 0.0013347855417908, 0.0022130913031182, 0.0045066484593329, 0.0008284827568949, 0.0005460868501656]",0.1759027966032157,Smallest_ratio_and_filter_by_smallest_delta_t,12,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3071826674486478,"[0.0, 0.0, 1.0, 0.0014783568174132, 0.0010092163337284, 0.0008007115574001, 0.0005689024624019, 0.0010942762994585, 0.0013347855417908, 0.0010282469007655, 0.0045066484593329, 0.0006257088142853, 0.0003183645210784]",0.3072903928048158,Smallest_ratio_and_filter_by_smallest_t_sub,12,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,12,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,12,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,12,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.4003491909030567,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0021224142986036, 0.0089665605294335, 0.0018389414140227, 0.0009923295764936, 0.0011645806103769, 0.0013036409054735, 0.0008149059046771]",0.175239692169606,Smallest_delta_t_and_choose_top_3_delta_t,13,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3993914375481769,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0026744522867985, 0.0089665605294335, 0.0027623177700668, 0.0022130913031182, 0.0045066484593329, 0.0008884634375742, 0.0009852975357534]",0.1763708713215416,Smallest_delta_t_and_filter_by_smallest_ratio,13,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3078592661270764,"[0.0, 0.0, 1.0, 0.0012451677753766, 0.0002768234450965, 0.000400768231188, 0.0011231425395714, 0.000526900531815, 0.0008755728433209, 0.0005591697366886, 0.0010591919295926, 0.0007670559943691, 0.0008149059046771]",0.3061710593928852,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),13,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3995848441495971,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0026744522867985, 0.0089665605294335, 0.0027623177700668, 0.0022130913031182, 0.0045066484593329, 0.0008392374680297, 0.0004906827315484]",0.1761420694963392,Smallest_ratio_and_choose_top_3_ratio,13,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3995341578215703,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0018137732559187, 0.0089665605294335, 0.0027623177700668, 0.0022130913031182, 0.0045066484593329, 0.0008884634375742, 0.0004906827315484]",0.1762020135926094,Smallest_ratio_and_filter_by_smallest_delta_t,13,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3076845136302227,"[0.0, 0.0, 1.0, 0.0019851208333415, 0.0040296023291283, 0.0020757939435324, 0.000675769207381, 0.0015543709440953, 0.0019553764949459, 0.0022130913031182, 0.0045066484593329, 0.0005817479046293, 0.0002572341225573]",0.3064599400471378,Smallest_ratio_and_filter_by_smallest_t_sub,13,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,13,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,13,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,13,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.4005694699843818,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0078505607855786, 0.0044517414569505, 0.0021224142986036, 0.0089665605294335, 0.0066725966654548, 0.0009923295764936, 0.0011645806103769, 0.0013036409054735, 0.0008149059046771]",0.1749801822438725,Smallest_delta_t_and_choose_top_3_delta_t,14,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.399449289022781,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0078505607855786, 0.0044517414569505, 0.0031169652210173, 0.0089665605294335, 0.0066725966654548, 0.0034293393313226, 0.0045066484593329, 0.0008884634375742, 0.0011856977260306]",0.1763024126390744,Smallest_delta_t_and_filter_by_smallest_ratio,14,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3079292313590214,"[0.0, 0.0, 1.0, 0.0012451677753766, 0.0011607910569718, 0.000400768231188, 0.0011231425395714, 0.000526900531815, 0.0008755728433209, 0.0009923295764936, 0.0010591919295926, 0.0007670559943691, 0.0008149059046771]",0.3060554442517476,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),14,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3996155053477406,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0078505607855786, 0.0044517414569505, 0.0031169652210173, 0.0089665605294335, 0.0066725966654548, 0.0034293393313226, 0.0045066484593329, 0.0008392374680297, 0.0007664222698472]",0.1761058143957824,Smallest_ratio_and_choose_top_3_ratio,14,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3995458812214023,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0078505607855786, 0.0044517414569505, 0.0018137732559187, 0.0089665605294335, 0.0066725966654548, 0.0034293393313226, 0.0045066484593329, 0.0008884634375742, 0.0007664222698472]",0.1761881477786821,Smallest_ratio_and_filter_by_smallest_delta_t,14,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.307535287562828,"[0.0, 0.0, 1.0, 0.0019851208333415, 0.0040296023291283, 0.0020757939435324, 0.0018137732559187, 0.0043820998743692, 0.0019553764949459, 0.0022130913031182, 0.0045066484593329, 0.0005817479046293, 0.0003295503429586]",0.3067067456155771,Smallest_ratio_and_filter_by_smallest_t_sub,14,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,14,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,14,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,14,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.4009250837633072,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0021224142986036, 0.0089665605294335, 0.0066725966654548, 0.0009923295764936, 0.0011645806103769, 0.0027763040899162, 0.0013739327456635]",0.1745617527961359,Smallest_delta_t_and_choose_top_3_delta_t,15,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3998838888855316,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0031169652210173, 0.0089665605294335, 0.0066725966654548, 0.0034293393313226, 0.0045066484593329, 0.0020429232409407, 0.001789069632226]",0.1757886693860739,Smallest_delta_t_and_filter_by_smallest_ratio,15,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3087137789651285,"[0.0, 0.0, 1.0, 0.0019851208333415, 0.0040296023291283, 0.0020757939435324, 0.0011231425395714, 0.000526900531815, 0.0008755728433209, 0.0009923295764936, 0.0010591919295926, 0.0010261525992808, 0.0008149059046771]",0.3047607023588622,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),15,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.4000657084258047,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0031169652210173, 0.0089665605294335, 0.0066725966654548, 0.0034293393313226, 0.0045066484593329, 0.0020429232409407, 0.001286921313831]",0.1755740228976819,Smallest_ratio_and_choose_top_3_ratio,15,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.4000100846237254,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0018137732559187, 0.0089665605294335, 0.0066725966654548, 0.0034293393313226, 0.0045066484593329, 0.0020429232409407, 0.001286921313831]",0.1756396716471048,Smallest_ratio_and_filter_by_smallest_delta_t,15,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3998224499726753,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0018137732559187, 0.0043820998743692, 0.0019553764949459, 0.0022130913031182, 0.0045066484593329, 0.0005817479046293, 0.0004906827315484]",0.1758612387087526,Smallest_ratio_and_filter_by_smallest_t_sub,15,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,15,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,15,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,15,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.4000101371800096,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0090421872153165, 0.0089665605294335, 0.0066725966654548, 0.0081610676922941, 0.0011645806103769, 0.0027763040899162, 0.0015216087086557]",0.1756396096113372,Smallest_delta_t_and_choose_top_3_delta_t,16,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3990333516777202,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0090421872153165, 0.0089665605294335, 0.0066725966654548, 0.0081610676922941, 0.0045066484593329, 0.0020429232409407, 0.0027160234061454]",0.1767949900662376,Smallest_delta_t_and_filter_by_smallest_ratio,16,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.4004662879996056,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0020757939435324, 0.0011231425395714, 0.000526900531815, 0.0008755728433209, 0.0009923295764936, 0.0010591919295926, 0.0010261525992808, 0.0008149059046771]",0.1751017099872817,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),16,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3991403209838082,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0090421872153165, 0.0089665605294335, 0.0066725966654548, 0.0081610676922941, 0.0045066484593329, 0.0020429232409407, 0.0024210277917483]",0.1766682270789338,Smallest_ratio_and_choose_top_3_ratio,16,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3991403209838082,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0090421872153165, 0.0089665605294335, 0.0066725966654548, 0.0081610676922941, 0.0045066484593329, 0.0020429232409407, 0.0024210277917483]",0.1766682270789338,Smallest_ratio_and_filter_by_smallest_delta_t,16,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3997587935273838,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0026744522867985, 0.0043820998743692, 0.0019553764949459, 0.0022130913031182, 0.0045066484593329, 0.0005817479046293, 0.0007664222698472]",0.17593644744244,Smallest_ratio_and_filter_by_smallest_t_sub,16,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,16,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,16,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,16,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3982727845106393,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0090421872153165, 0.0089665605294335, 0.0118138628711075, 0.0081610676922941, 0.0011645806103769, 0.0041372550957016, 0.0038656528030411]",0.1776979637777916,Smallest_delta_t_and_choose_top_3_delta_t,17,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3960674151440287,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0090421872153165, 0.0089665605294335, 0.0094182618071886, 0.0081610676922941, 0.0060871760703052, 0.006552676273445, 0.0055034029421078]",0.1803328354903793,Smallest_delta_t_and_filter_by_smallest_ratio,17,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.4003510677921515,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0011231425395714, 0.000526900531815, 0.0018389414140227, 0.0009923295764936, 0.0010591919295926, 0.0013036409054735, 0.0013739327456635]",0.1752374799773861,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),17,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3960674151440287,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0090421872153165, 0.0089665605294335, 0.0094182618071886, 0.0081610676922941, 0.0060871760703052, 0.006552676273445, 0.0055034029421078]",0.1803328354903793,Smallest_ratio_and_choose_top_3_ratio,17,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3962012080102037,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0090421872153165, 0.0089665605294335, 0.0118138628711075, 0.0081610676922941, 0.0045066484593329, 0.006552676273445, 0.0055034029421078]",0.1801722832051496,Smallest_ratio_and_filter_by_smallest_delta_t,17,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3994198038867034,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0026744522867985, 0.0043820998743692, 0.0027623177700668, 0.0022130913031182, 0.0045066484593329, 0.0008392374680297, 0.001286921313831]",0.1763373018295747,Smallest_ratio_and_filter_by_smallest_t_sub,17,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,17,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,17,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,17,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3951084926440573,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0090421872153165, 0.0089665605294335, 0.0118138628711075, 0.0081610676922941, 0.0137156105706126, 0.0041372550957016, 0.0046564379901029]",0.1814862078957631,Smallest_delta_t_and_choose_top_3_delta_t,18,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.389994449961253,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0090421872153165, 0.0070611841108649, 0.0094182618071886, 0.0091622030129608, 0.0137156105706126, 0.006552676273445, 0.0169803023083946]",0.1877162159363852,Smallest_delta_t_and_filter_by_smallest_ratio,18,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.4001988022493391,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0011231425395714, 0.0043820998743692, 0.0018389414140227, 0.0009923295764936, 0.0010591919295926, 0.0013036409054735, 0.0015216087086557]",0.1754170054148275,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),18,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3813709212695595,"[0.0, 0.0, 0.8841735354170255, 1.0, 0.01514875495588, 0.0156873139982677, 0.0138113544129781, 0.0107855006767886, 0.0143857839564479, 0.0139946707585647, 0.014022727137201, 0.0100087879415681, 0.0259363102793862]",0.1985236398263618,Smallest_ratio_and_choose_top_3_ratio,18,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.389878396992548,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0099177730361699, 0.0102703634876317, 0.0090421872153165, 0.0089665605294335, 0.0118138628711075, 0.0081610676922941, 0.0137156105706126, 0.006552676273445, 0.0169803023083946]",0.187859138546629,Smallest_ratio_and_filter_by_smallest_delta_t,18,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3984481230644313,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0040296023291283, 0.0044517414569505, 0.0026744522867985, 0.0043820998743692, 0.0066725966654548, 0.0034293393313226, 0.0045066484593329, 0.0008392374680297, 0.0024210277917483]",0.1774895354477459,Smallest_ratio_and_filter_by_smallest_t_sub,18,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,18,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,18,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,18,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.391099644701786,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0126343693345284, 0.0102703634876317, 0.0134740712549331, 0.0170088018185473, 0.0118138628711075, 0.0081610676922941, 0.0326625020293743, 0.0041372550957016, 0.0046564379901029]",0.1863585752757628,Smallest_delta_t_and_choose_top_3_delta_t,19,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3745102921311025,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0102994345723547, 0.0102703634876317, 0.0144606281882547, 0.0170088018185473, 0.0094182618071886, 0.0091622030129608, 0.0326625020293743, 0.0184904831363259, 0.0369612943586312]",0.2073936792687383,Smallest_delta_t_and_filter_by_smallest_ratio,19,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3996037718657457,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0078505607855786, 0.0044517414569505, 0.0021224142986036, 0.0043820998743692, 0.0018389414140227, 0.0009923295764936, 0.0011645806103769, 0.0027763040899162, 0.0038656528030411]",0.1761196880003797,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),19,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3587810530801318,"[0.0, 0.0, 0.8841735354170255, 1.0, 0.0157317181943674, 0.0156873139982677, 0.0220876715098291, 0.0128840828636449, 0.0143857839564479, 0.0139946707585647, 0.0498898530632243, 0.0282430135300017, 0.056455979487436]",0.2286434052576453,Smallest_ratio_and_choose_top_3_ratio,19,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3748192707142978,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0126343693345284, 0.0102703634876317, 0.0134740712549331, 0.0170088018185473, 0.0118138628711075, 0.0081610676922941, 0.0326625020293743, 0.0184904831363259, 0.0369612943586312]",0.2069890087687777,Smallest_ratio_and_filter_by_smallest_delta_t,19,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3971813423308714,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0078505607855786, 0.0044517414569505, 0.0031169652210173, 0.0089665605294335, 0.0066725966654548, 0.0034293393313226, 0.0060871760703052, 0.0020429232409407, 0.0055034029421078]",0.1789988852946219,Smallest_ratio_and_filter_by_smallest_t_sub,19,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.017090166572328,"[0.3018200784198099, 0.0, 0.7214823642898025, 0.9912374823239092, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.1017991798352541, 0.506620074603839]",0.955808821648524,Smallest_t_sub_and_choose_top_3_t_sub,19,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.616829727671509,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0661548357867003, 0.0946124721748221, 0.1597428239254548, 0.0852191017657928, 0.1181544940949277, 0.0796315512475953, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0247308583182449,Smallest_t_sub_and_filter_by_smallest_delta_t,19,10**8,Ranking Order,Intervals,Intervals - Ranking Order
0.6117012804065789,"[0.0, 0.1310116144078594, 0.0869765634637853, 0.0805819431379665, 0.0946124721748221, 0.1597428239254548, 0.1043522459952095, 0.1181544940949277, 0.0634839599837056, 0.2023952518623577, 0.2577716487800783, 0.1823876467906527, 1.0]",0.0263047441897585,Smallest_t_sub_and_filter_by_smallest_ratio,19,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.391099644701786,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0126343693345284, 0.0102703634876317, 0.0134740712549331, 0.0170088018185473, 0.0118138628711075, 0.0081610676922941, 0.0326625020293743, 0.0041372550957016, 0.0046564379901029]",0.1863585752757628,Smallest_delta_t_and_choose_top_3_delta_t,20,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.3743370686353229,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0102994345723547, 0.0086884648326504, 0.0144606281882547, 0.0170088018185473, 0.0094182618071886, 0.0091622030129608, 0.0326625020293743, 0.0184904831363259, 0.0369612943586312]",0.2076207653535593,Smallest_delta_t_and_filter_by_smallest_ratio,20,10**8,Ranking Order,Intervals,Intervals - Ranking Order
-0.4002313272930091,"[0.0, 0.0, 1.0, 0.6546922875876561, 0.0078505607855786, 0.0102703634876317, 0.0021224142986036, 0.0043820998743692, 0.0018389414140227, 0.0009923295764936, 0.0011645806103769, 0.0027763040899162, 0.0038656528030411]",0.1753786476074436,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),20,10**8,Ranking Order,Intervals,Intervals - Ranking Order
