,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered,threshold_exponent
1863,-0.6362589908516041,"[0.8152324651357322, 0.23555221990409794, 1.0, 0.16984370209053518, 0.20185481402428926, 0.1994980456556459, 0.4509828276572907, 0.1604852225162808, 0.14712179053741345, 0.1398760915754802, 0.2305521550400873, 0.15821542579943057, 0.0]",0.019393031076306695,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,24,10**8
1864,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,24,10**8
1865,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,24,10**8
1866,-0.6716591603258679,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.030010637440721608, 0.033023235930424145, 0.19618876057411558, 0.12178350244781821, 0.050187146453935724]",0.011933266788669461,Smallest_delta_t_and_choose_top_3_t_sub,25,10**8
1867,-0.5842312020004479,"[0.7278570724717319, 0.07036025823832741, 1.0, 0.04203721375563539, 0.2199480773503424, 0.0029246710404830624, 0.0, 0.04100306924665599, 0.07078628761531848, 0.018768277052202784, 0.04860630383180889, 0.035151023235423864, 0.011993174907305665]",0.036019423183202295,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),25,10**8
1868,-0.6052445061323595,"[0.7181682140191687, 0.11015191603017269, 1.0, 0.08991563463045184, 0.19217659442831356, 0.08617157327426096, 0.28720573147390627, 0.029757934524977214, 0.12147392524116388, 0.050071156575911095, 0.10672949908462084, 0.06070354804781323, 0.0]",0.028389805572380303,Smallest_ratio_and_filter_by_smallest_t_sub,25,10**8
1869,-0.6508421236951436,"[0.8073197282224319, 0.20281446555618723, 1.0, 0.17125779808090552, 0.31606734233994965, 0.1652162581762445, 0.42747096747674923, 0.06418016111682094, 0.21973692096885059, 0.10304097221751146, 0.1976002710949645, 0.12216569510287255, 0.0]",0.015989903216865102,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,25,10**8
1870,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,25,10**8
1871,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,25,10**8
1872,-0.6716591603258679,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.030010637440721608, 0.033023235930424145, 0.19618876057411558, 0.12178350244781821, 0.050187146453935724]",0.011933266788669461,Smallest_delta_t_and_choose_top_3_t_sub,26,10**8
1873,-0.5842312020004479,"[0.7278570724717319, 0.07036025823832741, 1.0, 0.04203721375563539, 0.2199480773503424, 0.0029246710404830624, 0.0, 0.04100306924665599, 0.07078628761531848, 0.018768277052202784, 0.04860630383180889, 0.035151023235423864, 0.011993174907305665]",0.036019423183202295,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),26,10**8
1874,-0.6052445061323595,"[0.7181682140191687, 0.11015191603017269, 1.0, 0.08991563463045184, 0.19217659442831356, 0.08617157327426096, 0.28720573147390627, 0.029757934524977214, 0.12147392524116388, 0.050071156575911095, 0.10672949908462084, 0.06070354804781323, 0.0]",0.028389805572380303,Smallest_ratio_and_filter_by_smallest_t_sub,26,10**8
1875,-0.6508421236951436,"[0.8073197282224319, 0.20281446555618723, 1.0, 0.17125779808090552, 0.31606734233994965, 0.1652162581762445, 0.42747096747674923, 0.06418016111682094, 0.21973692096885059, 0.10304097221751146, 0.1976002710949645, 0.12216569510287255, 0.0]",0.015989903216865102,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,26,10**8
1876,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,26,10**8
1877,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,26,10**8
1878,-0.08849038227715406,"[0.08082555038240771, 0.03960046462418995, 0.1153161229368942, 0.008821017858110023, 0.05983938995491279, 0.05697661581459235, 1.0, 0.0046197676701183734, 0.0345478233470387, 0.01521979669980891, 0.017725955192131028, 0.008692464161545253, 0.0]",0.7737510822853352,Smallest_delta_t_and_choose_top_3_t_sub,27,10**8
1879,-0.5932263078746788,"[0.725158360019106, 0.0611414614452801, 1.0, 0.03253755075182177, 0.2122126720746323, 0.0, 0.14794633772340596, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.025583073143362764, 0.0021955794071248863]",0.03259062447282047,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),27,10**8
1880,-0.7376768535598439,"[0.704804175404024, 0.3519694068535107, 1.0, 0.03883655246933729, 0.5251890958714586, 0.19338864251006022, 0.2534061013289783, 0.1899393579177968, 0.07981554257638095, 0.034980825626285246, 0.04487096819361136, 0.021449465804162123, 0.0]",0.004000050367230686,Smallest_ratio_and_filter_by_smallest_t_sub,27,10**8
1881,-0.7823476187657253,"[0.7872930519096109, 0.4748017901050058, 1.0, 0.0715655304706379, 0.6388391122987304, 0.296043246336957, 0.3679638186220287, 0.29171507316292533, 0.1386384463899854, 0.06485545773589055, 0.08191577919100285, 0.040666284764815604, 0.0]",0.0015733414972280246,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,27,10**8
1882,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,27,10**8
1883,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,27,10**8
1884,-0.08849038227715406,"[0.08082555038240771, 0.03960046462418995, 0.1153161229368942, 0.008821017858110023, 0.05983938995491279, 0.05697661581459235, 1.0, 0.0046197676701183734, 0.0345478233470387, 0.01521979669980891, 0.017725955192131028, 0.008692464161545253, 0.0]",0.7737510822853352,Smallest_delta_t_and_choose_top_3_t_sub,28,10**8
1885,-0.5932263078746788,"[0.725158360019106, 0.0611414614452801, 1.0, 0.03253755075182177, 0.2122126720746323, 0.0, 0.14794633772340596, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.025583073143362764, 0.0021955794071248863]",0.03259062447282047,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),28,10**8
1886,-0.7493084181860291,"[0.704804175404024, 0.3519694068535107, 1.0, 0.07228854605665375, 0.5251890958714586, 0.19338864251006022, 0.2534061013289783, 0.1899393579177968, 0.07981554257638095, 0.034980825626285246, 0.04487096819361136, 0.021449465804162123, 0.0]",0.003194422803531207,Smallest_ratio_and_filter_by_smallest_t_sub,28,10**8
1887,-0.8020458979658786,"[0.7872930519096109, 0.4748017901050058, 1.0, 0.12684417705542608, 0.6388391122987304, 0.296043246336957, 0.3679638186220287, 0.29171507316292533, 0.1386384463899854, 0.06485545773589055, 0.08191577919100285, 0.040666284764815604, 0.0]",0.0009725735357973177,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,28,10**8
1888,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,28,10**8
1889,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,28,10**8
1890,-0.08849038227715406,"[0.08082555038240771, 0.03960046462418995, 0.1153161229368942, 0.008821017858110023, 0.05983938995491279, 0.05697661581459235, 1.0, 0.0046197676701183734, 0.0345478233470387, 0.01521979669980891, 0.017725955192131028, 0.008692464161545253, 0.0]",0.7737510822853352,Smallest_delta_t_and_choose_top_3_t_sub,29,10**8
1891,-0.5932263078746788,"[0.725158360019106, 0.0611414614452801, 1.0, 0.03253755075182177, 0.2122126720746323, 0.0, 0.14794633772340596, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.025583073143362764, 0.0021955794071248863]",0.03259062447282047,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),29,10**8
1892,-0.5846771760491014,"[0.6983335921035855, 0.07611212187443141, 1.0, 0.05195345408939011, 0.5147814164561917, 0.17570801986960832, 0.2370410391890855, 0.11632210235834547, 0.05964543958905855, 0.013827962225009718, 0.14644283439876435, 0.0, 0.1285995736520007]",0.035843496005086996,Smallest_ratio_and_filter_by_smallest_t_sub,29,10**8
1893,-0.5915808310346881,"[0.7782763758717234, 0.12772585446929782, 1.0, 0.08983098469491779, 0.623529453863998, 0.2662024252004265, 0.3411717201839142, 0.1866525741817695, 0.10212521468731196, 0.02521455525530537, 0.227980788405479, 0.0, 0.20376170285332873]",0.03319924839724572,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,29,10**8
1894,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,29,10**8
1895,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,29,10**8
1896,-0.06596901576017614,"[0.07655946967513594, 0.03514304967880709, 0.11121012018459457, 0.004220749068080047, 0.05547590809146582, 0.05259984721810535, 1.0, 0.0, 0.030066958037601246, 0.010649225979582797, 0.013167016077198024, 0.004091598726944716, 0.0434958576514061]",0.8304537302990276,Smallest_delta_t_and_choose_top_3_t_sub,30,10**8
1897,-0.578802544344175,"[0.725158360019106, 0.0611414614452801, 1.0, 0.03253755075182177, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.025583073143362764, 0.038170462125661546]",0.03821159048788676,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),30,10**8
1898,-0.07583312506607112,"[0.07846306666576808, 0.007139468190584234, 0.11304228769832252, 0.0043702241139356715, 0.05742296711680892, 0.01855588208541054, 1.0, 0.021835385188651257, 0.003413443977675406, 0.0, 0.0062961189172834504, 0.0016388076305494438, 0.013155965715477133]",0.8055093363020657,Smallest_ratio_and_filter_by_smallest_t_sub,30,10**8
1899,-0.18135202654577737,"[0.19938644515931425, 0.02714168077490655, 0.25809169884830097, 0.0171083433154347, 0.15841445875159788, 0.06380580371946329, 1.0, 0.07327523509087358, 0.013507036530899826, 0.0, 0.02414399982870245, 0.006621444033286552, 0.04727351736377369]",0.5532207980273319,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,30,10**8
1900,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,30,10**8
1901,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,30,10**8
1902,-0.06001680849858159,"[0.07655946967513594, 0.03514304967880709, 0.11121012018459457, 0.004220749068080047, 0.05547590809146582, 0.05259984721810535, 1.0, 0.0, 0.030066958037601246, 0.010649225979582797, 0.013167016077198024, 0.01933156395730619, 0.0434958576514061]",0.8455782486913401,Smallest_delta_t_and_choose_top_3_t_sub,31,10**8
1903,-0.5427702011367815,"[0.725158360019106, 0.0611414614452801, 1.0, 0.03253755075182177, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.061571715553721346, 0.00903786702949265, 0.03917178338140279, 0.15035851630800945, 0.038170462125661546]",0.0552818409660151,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),31,10**8
1904,-0.07746710124782562,"[0.08334954744261212, 0.009818310109318959, 0.11774541098536692, 0.009649584695956169, 0.06242101373357745, 0.023760022735947992, 1.0, 0.02702213616299461, 0.008697877918749007, 0.005302533843287391, 0.011565267376930583, 0.0, 0.018388739605317075]",0.8013930189557399,Smallest_ratio_and_filter_by_smallest_t_sub,31,10**8
1905,-0.18843562281191711,"[0.2179565218229401, 0.04052254579667216, 0.2753001184990387, 0.0399063253210012, 0.17793487272097136, 0.08552064715654528, 1.0, 0.09477043689752748, 0.03638855015128061, 0.023194806722103396, 0.0467787911412806, 0.0, 0.06937182398755036]",0.5375515461369235,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,31,10**8
1906,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,31,10**8
1907,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,31,10**8
1908,-0.0690417659061009,"[0.07655946967513594, 0.03514304967880709, 0.11121012018459457, 0.06579655183175638, 0.05547590809146582, 0.05259984721810535, 1.0, 0.0, 0.030066958037601246, 0.025737718319725548, 0.021504328464977383, 0.01933156395730619, 0.0434958576514061]",0.8226665698788793,Smallest_delta_t_and_choose_top_3_t_sub,32,10**8
1909,-0.5540484142522045,"[0.725158360019106, 0.0611414614452801, 1.0, 0.03253755075182177, 0.5579280033851867, 0.0, 0.3048848445220519, 0.0823965518524364, 0.061571715553721346, 0.06448629146717032, 0.05857223280830794, 0.15035851630800945, 0.038170462125661546]",0.04944849415461344,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),32,10**8
1910,-0.09561500466373037,"[0.07972992747688716, 0.053326487885543956, 0.1142616115541438, 0.005738942284448605, 0.05871875230048047, 0.05585256583628314, 1.0, 0.02318009354759279, 0.010499291283436208, 0.009107281101564925, 0.00766218951007655, 0.0, 0.01431038224106592]",0.7560131649481402,Smallest_ratio_and_filter_by_smallest_t_sub,32,10**8
1911,-0.23566575697715125,"[0.2039886417326898, 0.15192244888553638, 0.26235643783588736, 0.02275833585808313, 0.16325217611313633, 0.1572814573287999, 1.0, 0.07860236140760916, 0.03961029447399063, 0.03483864041890318, 0.02975354904622725, 0.0, 0.05210812127508503]",0.43827891646638306,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,32,10**8
1912,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,32,10**8
1913,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,32,10**8
1914,-0.16160220595714692,"[0.4360836390113848, 0.5215672664959862, 0.005416851234330259, 0.08655821997447627, 0.15428941156416126, 1.0, 0.916177907926823, 0.3429978701000641, 0.18356305511705767, 0.07924081694226372, 0.2798141017514379, 0.4625279294380351, 0.0]",0.5978854089247089,Smallest_delta_t_and_choose_top_3_t_sub,4,10**9
1915,0.4203762896961979,"[0.0, 0.11091987242500391, 0.41321780272793046, 0.33595058513438586, 0.9271623545075448, 0.23604004565232847, 0.15396026250282446, 0.707350328093148, 1.0, 0.6135942229486009, 0.7999956848164618, 0.15523822972176088, 0.5432648925314469]",0.15264266979725652,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),4,10**9
1916,0.3291489727473383,"[0.437793656875681, 0.5341969182503766, 0.3064365995290753, 0.21510848080249773, 0.9139075361779938, 0.713836286110211, 0.0, 0.6540946495343206, 1.0, 0.5432770354327604, 0.7635993839069457, 0.7977052869162626, 0.4601493437888573]",0.2721393900172259,Smallest_ratio_and_filter_by_smallest_t_sub,4,10**9
1917,0.32537896521740894,"[0.4676045840605338, 0.5636484078743014, 0.33303498836758944, 0.23674635569349856, 0.9224715345820875, 0.7370443314412654, 0.0, 0.680145201239459, 1.0, 0.5725827769772874, 0.7838855020696974, 0.8157066766696146, 0.4900741426417987]",0.2779971329861577,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,4,10**9
1918,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,4,10**9
1919,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,4,10**9
1920,0.08658269938225391,"[0.17610486448598625, 0.2338481147105497, 0.021837360714949978, 0.47603244623927293, 0.07744644177005977, 0.4325111571715333, 0.3650583684132216, 0.15572494631046327, 0.24241315163011953, 0.18411480524606028, 1.0, 0.0, 0.0372366352289545]",0.7785181595123521,Smallest_delta_t_and_choose_top_3_t_sub,5,10**9
1921,0.03458546791436212,"[0.18603153395385144, 0.4924551144194441, 0.08497988674330006, 0.0, 0.650225422467323, 1.0, 0.8202205182069141, 0.4084721706837187, 0.7303335855068915, 0.30535750647271953, 0.5103652136434744, 0.1049709377462018, 0.22800803382804652]",0.9106912009483,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),5,10**9
1922,-0.1102559414997737,"[0.30368078720221114, 0.40923525647283887, 0.0, 0.1703728222616249, 0.45022285263920325, 1.0, 0.4315395206340795, 0.4109061241849985, 0.2768094057030291, 0.18549879727288696, 0.4192081531953393, 0.3363339761620061, 0.018844130745857335]",0.7199139452023492,Smallest_ratio_and_filter_by_smallest_t_sub,5,10**9
1923,-0.11058857930184753,"[0.3394461778287633, 0.44869248232574854, 0.0, 0.19545600585427697, 0.49008429539813414, 1.0, 0.47128512467035893, 0.4503906861829041, 0.3109880050324362, 0.21216038100741338, 0.4588147162966279, 0.3736652723577112, 0.022325776470293823]",0.719099662100409,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,5,10**9
1924,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,5,10**9
1925,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,5,10**9
1926,-0.04013994620356114,"[0.2748725225069945, 0.18539869439953674, 0.0, 0.9806190207544321, 0.026377903931475488, 0.19480116816479348, 1.0, 0.9437538530191597, 0.10462908057415082, 0.07697553638487326, 0.4639868100472537, 0.12844385268168224, 0.19704809360708853]",0.896412531458539,Smallest_delta_t_and_choose_top_3_t_sub,6,10**9
1927,-0.20901538125308927,"[0.47598139535822087, 0.5692860109192295, 0.0059124447200302, 0.09447752366169242, 0.16840551407018284, 0.30791650798710174, 1.0, 0.37437911035883664, 0.20035743443370524, 0.030851589854610645, 0.11262090879646172, 0.5048451020661133, 0.0]",0.493147405997144,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),6,10**9
1928,0.006987472965546158,"[0.28151342194764534, 0.343067745111192, 0.21212759740521928, 0.06318645977254213, 0.06229254807186778, 0.433420501962538, 1.0, 0.04593932178955831, 0.15838953463819222, 0.37608805142626145, 0.6531537703164936, 0.0, 0.16481877231755335]",0.9819254341895632,Smallest_ratio_and_filter_by_smallest_t_sub,6,10**9
1929,-0.011585590761541496,"[0.33595257164199177, 0.4017168068889727, 0.258955376045086, 0.0814417141586584, 0.08031793080160418, 0.49441914352310706, 1.0, 0.05962088245007468, 0.19699071528409196, 0.4360978202086864, 0.7040042464210126, 0.0, 0.2045195061316482]",0.9700352757255719,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,6,10**9
1930,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,6,10**9
1931,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,6,10**9
1932,0.18334129916141212,"[0.20051698072427065, 0.11106576413860911, 0.0, 1.0, 0.015802064119236143, 0.11669845177383592, 0.5990644351532534, 0.5653693688826295, 0.1315850468901072, 0.5618523517335088, 0.6175909740531701, 0.36527812483880645, 0.11804450489475589]",0.5488011617192696,Smallest_delta_t_and_choose_top_3_t_sub,7,10**9
1933,-0.43571498760902067,"[0.6176679523202805, 0.6912760378754125, 0.42101577961101677, 1.0, 0.07698538298876037, 0.20810085983677107, 0.8585360300423994, 0.27056386406222466, 0.10701449508273451, 0.0, 0.20574950438635636, 0.3931786504304958, 0.4406459720838267]",0.13668165993084275,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),7,10**9
1934,-0.11020513120735034,"[0.07204411229305742, 0.2544479638270981, 0.2843392723327303, 1.0, 0.4333610630250648, 0.3214611859518961, 0.741684310032203, 0.6988323838350955, 0.17192398703160292, 0.2510067908511316, 0.30687889251887573, 0.0, 0.4256998905472257]",0.7200383506006526,Smallest_ratio_and_filter_by_smallest_t_sub,7,10**9
1935,-0.1029297117043608,"[0.09759473898028312, 0.31729257873710853, 0.3503734021956752, 1.0, 0.5058803402347308, 0.39051272522136915, 0.7898414338058862, 0.7528182498858292, 0.22203800565449672, 0.3134385150014222, 0.3748653482475496, 0.0, 0.4982282888806118]",0.7379159026695149,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,7,10**9
1936,-0.002457732796989749,"[0.5498627292790443, 0.7613911099998745, 0.14796296878089388, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.44353273424522743, 0.40310717862967443, 0.2716151738598797, 0.24633630315175226, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,7,10**9
1937,0.059128757557355416,"[0.09056755766514307, 0.43292915617455824, 0.15402903689194603, 0.40211670935402744, 0.6092031060400445, 1.0, 0.7991355930494851, 0.33909651176383293, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,7,10**9
1938,0.6506705391131564,"[0.11105406047525912, 0.06151251651021399, 0.0, 0.5538386827595848, 0.266226530369353, 0.06463211681050421, 0.3317850576533925, 0.9526931441174104, 0.33923895363175777, 1.0, 0.9514753265562111, 0.2023051555016157, 0.9067036581438875]",0.016027134640588855,Smallest_delta_t_and_choose_top_3_t_sub,8,10**9
1939,0.21233920879765888,"[0.15771150683468355, 0.2167438680244021, 0.0, 0.4643349349923027, 0.05685054695582637, 0.419842038494488, 0.35088337451646656, 0.1368766094903947, 0.22550011834063796, 0.165900268537879, 1.0, 0.2768265172637152, 0.01574306142510209]",0.486137854666399,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),8,10**9
1940,-0.3994479758951308,"[0.9380817740336588, 0.5953980630800244, 0.2926815002914181, 1.0, 0.22947120796711945, 0.3012371513868117, 0.4713124301038623, 0.561448814301232, 0.0, 0.2348342452590511, 0.08274691537733794, 0.35595346673941775, 0.7331775161480176]",0.17630396634397508,Smallest_ratio_and_filter_by_smallest_t_sub,8,10**9
1941,-0.3947414027371946,"[0.9519548194037399, 0.6631545781550469, 0.362802830151047, 1.0, 0.2922048732274033, 0.37210657821620924, 0.5464877177496358, 0.6319949193963179, 0.0, 0.29832846517761497, 0.11319509512866752, 0.43031116936429475, 0.7844635519439273]",0.18192897198384753,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,8,10**9
