,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered
91,0.2957357546797832,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.5670603130834142, 0.2703519349219609, 0.5581894076177439, 0.23424331894873843, 0.12640238112881252, 0.14834362056227332, 0.3536440473165006, 0.49240467128696336]",0.32657724521559856,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),19
92,0.5387735772998639,"[0.0, 0.0, 0.0, 0.0, 0.8755375887787185, 0.49648261920915765, 0.34762105389080655, 1.0, 0.7441645705230573, 0.3824587276320237, 0.6788752554921815, 0.22783800256906386, 0.6137696750099954]",0.05746171010296506,Smallest_ratio_and_filter_by_smallest_t_sub,19
93,0.6816975634377657,"[0.0, 0.0, 0.0, 0.0, 0.9357016558597716, 0.7046152277726885, 0.5895939737572006, 1.0, 0.8626497380299013, 0.6184324762106399, 0.8239388663561038, 0.4773237921673964, 0.7834345377949553]",0.010281406755281582,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,19
94,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,19
95,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,19
96,0.4815271625392054,"[0.0, 0.0, 0.0, 0.0, 0.3868157229095905, 0.3144389697517756, 0.41252416127874997, 0.5207439957677114, 0.36169497549461954, 0.24986045725935624, 1.0, 0.126666814807417, 0.14256219520217145]",0.09569605763663071,Smallest_delta_t_and_choose_top_3_t_sub,20
97,0.17872456557829386,"[0.0, 0.0, 0.0, 0.0, 0.7643897701413203, 1.0, 0.20665425339225887, 0.42667427298424704, 0.17905319672836612, 0.09662068705636856, 0.11339234602352732, 0.2703218920401061, 0.37638909350155425]",0.5590810790441857,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),20
98,0.5673760431197417,"[0.0, 0.0, 0.0, 0.0, 0.5840751746373117, 0.6048398492030579, 0.18356358823343405, 0.5280565897228261, 0.3929610053029572, 0.20195985142309764, 0.35848455226241366, 0.12031135864588036, 1.0]",0.04313965547735901,Smallest_ratio_and_filter_by_smallest_t_sub,20
99,0.6844897589044527,"[0.0, 0.0, 0.0, 0.0, 0.7642481106534131, 0.77771450365996, 0.4284432147127949, 0.7266750234615376, 0.6268660186219677, 0.4493994341597435, 0.5987357950401944, 0.34685927787199283, 1.0]",0.009854420396413955,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,20
100,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,20
101,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,20
102,0.4815271625392054,"[0.0, 0.0, 0.0, 0.0, 0.3868157229095905, 0.3144389697517756, 0.41252416127874997, 0.5207439957677114, 0.36169497549461954, 0.24986045725935624, 1.0, 0.126666814807417, 0.14256219520217145]",0.09569605763663071,Smallest_delta_t_and_choose_top_3_t_sub,21
103,0.17872456557829386,"[0.0, 0.0, 0.0, 0.0, 0.7643897701413203, 1.0, 0.20665425339225887, 0.42667427298424704, 0.17905319672836612, 0.09662068705636856, 0.11339234602352732, 0.2703218920401061, 0.37638909350155425]",0.5590810790441857,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),21
104,0.6654457909144295,"[0.0, 0.0, 0.0, 0.0, 0.5840751746373117, 0.6048398492030579, 0.5325103788550506, 0.5280565897228261, 0.3929610053029572, 0.20195985142309764, 0.35848455226241366, 0.38589868156855717, 1.0]",0.013051559721179438,Smallest_ratio_and_filter_by_smallest_t_sub,21
105,0.7478076612045703,"[0.0, 0.0, 0.0, 0.0, 0.7642481106534131, 0.77771450365996, 0.729733087405971, 0.7266750234615376, 0.6268660186219677, 0.4493994341597435, 0.5987357950401944, 0.621207438436274, 1.0]",0.003290612077796589,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,21
106,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,21
107,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,21
108,0.4815271625392054,"[0.0, 0.0, 0.0, 0.0, 0.3868157229095905, 0.3144389697517756, 0.41252416127874997, 0.5207439957677114, 0.36169497549461954, 0.24986045725935624, 1.0, 0.126666814807417, 0.14256219520217145]",0.09569605763663071,Smallest_delta_t_and_choose_top_3_t_sub,22
109,0.17872456557829386,"[0.0, 0.0, 0.0, 0.0, 0.7643897701413203, 1.0, 0.20665425339225887, 0.42667427298424704, 0.17905319672836612, 0.09662068705636856, 0.11339234602352732, 0.2703218920401061, 0.37638909350155425]",0.5590810790441857,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),22
110,0.6654457909144295,"[0.0, 0.0, 0.0, 0.0, 0.5840751746373117, 0.6048398492030579, 0.5325103788550506, 0.5280565897228261, 0.3929610053029572, 0.20195985142309764, 0.35848455226241366, 0.38589868156855717, 1.0]",0.013051559721179438,Smallest_ratio_and_filter_by_smallest_t_sub,22
111,0.7478076612045703,"[0.0, 0.0, 0.0, 0.0, 0.7642481106534131, 0.77771450365996, 0.729733087405971, 0.7266750234615376, 0.6268660186219677, 0.4493994341597435, 0.5987357950401944, 0.621207438436274, 1.0]",0.003290612077796589,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,22
112,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,22
113,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,22
114,0.4815271625392054,"[0.0, 0.0, 0.0, 0.0, 0.3868157229095905, 0.3144389697517756, 0.41252416127874997, 0.5207439957677114, 0.36169497549461954, 0.24986045725935624, 1.0, 0.126666814807417, 0.14256219520217145]",0.09569605763663071,Smallest_delta_t_and_choose_top_3_t_sub,23
115,0.2960183697566558,"[0.0, 0.0, 0.0, 0.0, 0.7643897701413203, 1.0, 0.20665425339225887, 0.42667427298424704, 0.17905319672836612, 0.7946230629638591, 0.11339234602352732, 0.2703218920401061, 0.37638909350155425]",0.3260931506712825,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),23
116,0.8168643152068795,"[0.0, 0.0, 0.0, 0.0, 0.5363717628711241, 0.5554405156377358, 0.4890184398455471, 0.4849284068634213, 0.36086653962794835, 0.4413658438302829, 0.3292058961048217, 1.0, 0.9183265890459912]",0.0006535603575602426,Smallest_ratio_and_filter_by_smallest_t_sub,23
117,0.8389417381266442,"[0.0, 0.0, 0.0, 0.0, 0.7323740593925512, 0.7452788173816132, 0.699298534136564, 0.6963680110856768, 0.6007216823354625, 0.6643537038583309, 0.5737646696205874, 1.0, 0.9582935818662208]",0.0003372754133574101,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,23
118,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,23
119,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,23
120,0.46272860865833393,"[0.0, 0.0, 0.0, 0.0, 0.5228568908128634, 0.3144389697517756, 0.41252416127874997, 0.5207439957677114, 0.7596579482276749, 0.24986045725935624, 1.0, 0.126666814807417, 0.14256219520217145]",0.11133159372752953,Smallest_delta_t_and_choose_top_3_t_sub,24
121,0.30126569419332255,"[0.0, 0.0, 0.0, 0.0, 0.9656691360645205, 1.0, 0.20665425339225887, 0.42667427298424704, 0.649694304733271, 0.7946230629638591, 0.11339234602352732, 0.2703218920401061, 0.37638909350155425]",0.3171776186460043,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),24
122,0.8326023205634753,"[0.0, 0.0, 0.0, 0.0, 0.5363717628711241, 0.5554405156377358, 0.4890184398455471, 0.4849284068634213, 0.5093572589612765, 0.4413658438302829, 0.3292058961048217, 1.0, 0.9183265890459912]",0.00041172385216625533,Smallest_ratio_and_filter_by_smallest_t_sub,24
123,0.8439792101448456,"[0.0, 0.0, 0.0, 0.0, 0.7323740593925512, 0.7452788173816132, 0.699298534136564, 0.6963680110856768, 0.7136926922431506, 0.6643537038583309, 0.5737646696205874, 1.0, 0.9582935818662208]",0.00028609920500040017,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,24
124,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,24
125,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,24
126,0.49705583579599605,"[0.0, 0.0, 0.0, 0.0, 0.5228568908128634, 0.3144389697517756, 0.41252416127874997, 0.9645602686747063, 0.7596579482276749, 0.7165801809566266, 1.0, 0.126666814807417, 0.14256219520217145]",0.08396968745771219,Smallest_delta_t_and_choose_top_3_t_sub,25
127,0.306020543637958,"[0.0, 0.0, 0.0, 0.0, 0.9656691360645205, 1.0, 0.20665425339225887, 0.8730519168315347, 0.649694304733271, 0.7946230629638591, 0.11339234602352732, 0.2703218920401061, 0.37638909350155425]",0.3092183569744399,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),25
128,0.843177326600339,"[0.0, 0.0, 0.0, 0.0, 0.5570127344115077, 0.4698884701168935, 0.4890184398455471, 0.38188207732618656, 0.5093572589612765, 0.49550911922690544, 0.3292058961048217, 1.0, 0.9183265890459912]",0.0002938031072299707,Smallest_ratio_and_filter_by_smallest_t_sub,25
129,0.8545220516917247,"[0.0, 0.0, 0.0, 0.0, 0.7463328576523398, 0.6854841136867386, 0.699298534136564, 0.617966081048294, 0.7136926922431506, 0.7039240862670529, 0.5737646696205874, 1.0, 0.9582935818662208]",0.00019890700170355688,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,25
130,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,25
131,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,25
132,0.49705583579599605,"[0.0, 0.0, 0.0, 0.0, 0.5228568908128634, 0.3144389697517756, 0.41252416127874997, 0.9645602686747063, 0.7596579482276749, 0.7165801809566266, 1.0, 0.126666814807417, 0.14256219520217145]",0.08396968745771219,Smallest_delta_t_and_choose_top_3_t_sub,26
133,0.306020543637958,"[0.0, 0.0, 0.0, 0.0, 0.9656691360645205, 1.0, 0.20665425339225887, 0.8730519168315347, 0.649694304733271, 0.7946230629638591, 0.11339234602352732, 0.2703218920401061, 0.37638909350155425]",0.3092183569744399,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),26
134,0.889424982772608,"[0.0, 0.0, 0.0, 0.0, 0.5570127344115077, 0.4698884701168935, 0.4890184398455471, 0.4561865485762889, 0.5093572589612765, 0.49550911922690544, 0.4965025110477358, 1.0, 0.9183265890459912]",4.7177209779620676e-05,Smallest_ratio_and_filter_by_smallest_t_sub,26
135,0.8760834582093507,"[0.0, 0.0, 0.0, 0.0, 0.7463328576523398, 0.6854841136867386, 0.699298534136564, 0.6754158338211275, 0.7136926922431506, 0.7039240862670529, 0.7046293430220855, 1.0, 0.9582935818662208]",8.5956264286514e-05,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,26
136,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,26
137,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,26
138,0.4541798324960207,"[0.0, 0.0, 0.0, 0.0, 0.2920643998702842, 0.28173771068398923, 0.6354452472846567, 0.5387969843358665, 0.4243399038135979, 0.40027694802810443, 1.0, 0.07075524469553099, 0.07963429901665962]",0.11898002524473698,Smallest_delta_t_and_choose_top_3_t_sub,27
139,0.5017704278643753,"[0.0, 0.0, 0.0, 0.0, 0.7231010960182804, 0.7488083330126925, 0.6592624636551341, 0.6537485504761573, 0.8613442916219933, 0.595020371151407, 1.0, 0.20241928535538886, 0.28184328966905725]",0.08061591582213413,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),27
140,0.8086588003950245,"[0.0, 0.0, 0.0, 0.0, 0.3153290143875753, 0.3705472636600687, 0.4427287344750836, 0.2582505674514056, 0.2883508984926684, 0.3707172481382205, 1.0, 0.5661073704548698, 0.5198714505436158]",0.000817847533219439,Smallest_ratio_and_filter_by_smallest_t_sub,27
141,0.8633807182001227,"[0.0, 0.0, 0.0, 0.0, 0.5615416408313593, 0.6087259347687337, 0.6653786399299902, 0.5081835962045662, 0.5369831454456168, 0.6088655419205627, 1.0, 0.7524010702111407, 0.7210211165726118]",0.00014332627789344127,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,27
142,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,27
143,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,27
144,0.4541798324960207,"[0.0, 0.0, 0.0, 0.0, 0.2920643998702842, 0.28173771068398923, 0.6354452472846567, 0.5387969843358665, 0.4243399038135979, 0.40027694802810443, 1.0, 0.07075524469553099, 0.07963429901665962]",0.11898002524473698,Smallest_delta_t_and_choose_top_3_t_sub,28
145,0.4730451394617233,"[0.0, 0.0, 0.0, 0.0, 0.30364400826521504, 0.3144389697517756, 0.2768369430849056, 0.2745215452683207, 0.3616949754946193, 0.24986045725935616, 1.0, 0.08499973723444167, 0.11835139878643346]",0.10255210796664617,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),28
146,0.8086588003950245,"[0.0, 0.0, 0.0, 0.0, 0.3153290143875753, 0.3705472636600687, 0.4427287344750836, 0.2582505674514056, 0.2883508984926684, 0.3707172481382205, 1.0, 0.5661073704548698, 0.5198714505436158]",0.000817847533219439,Smallest_ratio_and_filter_by_smallest_t_sub,28
147,0.8633807182001227,"[0.0, 0.0, 0.0, 0.0, 0.5615416408313593, 0.6087259347687337, 0.6653786399299902, 0.5081835962045662, 0.5369831454456168, 0.6088655419205627, 1.0, 0.7524010702111407, 0.7210211165726118]",0.00014332627789344127,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,28
148,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,28
149,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,28
150,0.38369362279875224,"[0.0, 0.0, 0.0, 0.0, 0.6536057709724977, 0.28173771068398923, 0.6354452472846567, 0.5387969843358665, 0.4243399038135979, 0.40027694802810443, 1.0, 0.07075524469553099, 0.07963429901665962]",0.1955753098477229,Smallest_delta_t_and_choose_top_3_t_sub,29
151,0.45499210520745087,"[0.0, 0.0, 0.0, 0.0, 0.3868157229095905, 0.3144389697517756, 0.2768369430849056, 0.2745215452683207, 0.3616949754946193, 0.24986045725935616, 1.0, 0.08499973723444167, 0.11835139878643346]",0.11823858327696547,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),29
152,0.8048201548704055,"[0.0, 0.0, 0.0, 0.0, 0.33999926831400645, 0.3705472636600687, 0.4427287344750836, 0.2582505674514056, 0.2883508984926684, 0.3707172481382205, 1.0, 0.5661073704548698, 0.5198714505436158]",0.0009050872836031136,Smallest_ratio_and_filter_by_smallest_t_sub,29
153,0.8591828362473277,"[0.0, 0.0, 0.0, 0.0, 0.5830945620686292, 0.6087259347687337, 0.6653786399299902, 0.5081835962045662, 0.5369831454456168, 0.6088655419205627, 1.0, 0.7524010702111407, 0.7210211165726118]",0.000167860795985464,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,29
154,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,29
155,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,29
156,0.38369362279875224,"[0.0, 0.0, 0.0, 0.0, 0.6536057709724977, 0.28173771068398923, 0.6354452472846567, 0.5387969843358665, 0.4243399038135979, 0.40027694802810443, 1.0, 0.07075524469553099, 0.07963429901665962]",0.1955753098477229,Smallest_delta_t_and_choose_top_3_t_sub,30
157,0.4742810736117447,"[0.0, 0.0, 0.0, 0.0, 0.3868157229095905, 0.3144389697517756, 0.2768369430849056, 0.2745215452683207, 0.3616949754946193, 0.24986045725935616, 1.0, 0.126666814807417, 0.11835139878643346]",0.10153291995342785,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),30
158,0.8308954712962533,"[0.0, 0.0, 0.0, 0.0, 0.33999926831400645, 0.3705472636600687, 0.3313722834482529, 0.2582505674514056, 0.2883508984926684, 0.5706574360339842, 1.0, 0.5661073704548698, 0.5198714505436158]",0.0004338397581202074,Smallest_ratio_and_filter_by_smallest_t_sub,30
159,0.8755328343473141,"[0.0, 0.0, 0.0, 0.0, 0.5830945620686292, 0.6087259347687337, 0.5756494449300311, 0.5081835962045662, 0.5369831454456168, 0.7554187157027447, 1.0, 0.7524010702111407, 0.7210211165726118]",8.798117609135136e-05,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,30
160,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,30
161,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,30
162,0.38369362279875224,"[0.0, 0.0, 0.0, 0.0, 0.6536057709724977, 0.28173771068398923, 0.6354452472846567, 0.5387969843358665, 0.4243399038135979, 0.40027694802810443, 1.0, 0.07075524469553099, 0.07963429901665962]",0.1955753098477229,Smallest_delta_t_and_choose_top_3_t_sub,31
163,0.47435947545489815,"[0.0, 0.0, 0.0, 0.0, 0.3868157229095905, 0.3144389697517756, 0.2768369430849056, 0.5207439957677112, 0.3616949754946193, 0.24986045725935616, 1.0, 0.126666814807417, 0.11835139878643346]",0.10146850086031535,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),31
164,0.79960292519202,"[0.0, 0.0, 0.0, 0.0, 0.33999926831400645, 0.3705472636600687, 0.3313722834482529, 0.9019487406534076, 0.7596579482276749, 0.5706574360339842, 1.0, 0.5661073704548698, 0.5198714505436158]",0.001035222374158657,Smallest_ratio_and_filter_by_smallest_t_sub,31
165,0.8473749701548506,"[0.0, 0.0, 0.0, 0.0, 0.5830945620686292, 0.6087259347687337, 0.5756494449300311, 0.9497098191834217, 0.8715835864836343, 0.7554187157027447, 1.0, 0.7524010702111407, 0.7210211165726118]",0.0002552344119767694,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,31
166,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,31
167,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,31
168,0.42795571933704585,"[0.0, 0.0, 0.0, 0.0, 0.6536057709724977, 0.3341251441131168, 0.6354452472846567, 0.5387969843358665, 0.4243399038135979, 0.0, 1.0, 0.48672413716605023, 0.07963429901665962]",0.14461142625513115,Smallest_delta_t_and_choose_top_3_t_sub,32
169,0.47435947545489815,"[0.0, 0.0, 0.0, 0.0, 0.3868157229095905, 0.3144389697517756, 0.2768369430849056, 0.5207439957677112, 0.3616949754946193, 0.24986045725935616, 1.0, 0.126666814807417, 0.11835139878643346]",0.10146850086031535,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),32
170,0.7999147650909207,"[0.0, 0.0, 0.0, 0.0, 0.33999926831400645, 0.22574999360395712, 0.3313722834482529, 0.9019487406534076, 0.7596579482276749, 0.5706574360339842, 1.0, 0.5661073704548698, 0.5198714505436158]",0.0010270534251969252,Smallest_ratio_and_filter_by_smallest_t_sub,32
171,0.8562393337495011,"[0.0, 0.0, 0.0, 0.0, 0.5830945620686292, 0.4751315539973715, 0.5756494449300311, 0.9497098191834217, 0.8715835864836343, 0.7554187157027447, 1.0, 0.7524010702111407, 0.7210211165726118]",0.000186977551159887,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,32
172,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,32
173,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,32
