,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered
105,-0.581961295468463,"[0.811938203084413, 0.1064466300309226, 1.0, 0.0292275023774507, 0.1876245034909234, 0.0831195558135894, 0.2304039132226516, 0.010265650133796, 0.1319156325838867, 0.0105693950396722, 0.0724101281577836, 0.1520296083586684, 0.0]",0.03692460303589747,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,21
106,-0.002457732796989763,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,21
107,0.05912875755735547,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,21
108,-0.5680078324492001,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.0615717155537213, 0.0644862914671703, 0.0585722328083079, 0.0255830731433627, 0.0381704621256615]",0.0428558012818091,Smallest_delta_t_and_choose_top_3_t_sub,22
109,-0.38554711044116996,"[0.089442404203327, 0.0703602582383274, 1.0, 0.0420372137556353, 0.0800498872697152, 0.002924671040483, 0.0, 0.0160288691127894, 0.0102938850167542, 0.0026149953194613, 0.0155826948247752, 0.0244714807168779, 0.0119931749073056]",0.19324238027270532,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),22
110,-0.5781865204243698,"[0.7229419688377777, 0.0564228383570711, 1.0, 0.0834545592082436, 0.1031426073702321, 0.0444393341864171, 0.1174569098899561, 0.0111572897030579, 0.0702417026829815, 0.0190031440592527, 0.0352264488870485, 0.0816973104381921, 0.0]",0.038466323759701423,Smallest_ratio_and_filter_by_smallest_t_sub,22
111,-0.6208505464604264,"[0.8152324651357322, 0.1220989262750073, 1.0, 0.1698437020905351, 0.2018548140242892, 0.0991804703768799, 0.2239385838662822, 0.0276027401920973, 0.1471217905374134, 0.0457542200566461, 0.0806616229735051, 0.1668834315574349, 0.0]",0.02354643110679567,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,22
112,-0.002457732796989763,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,22
113,0.05912875755735547,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,22
114,-0.5680078324492001,"[0.725158360019106, 0.0611414614452801, 1.0, 0.0325375507518217, 0.2122126720746323, 0.0, 0.3048848445220519, 0.0823965518524364, 0.0615717155537213, 0.0644862914671703, 0.0585722328083079, 0.0255830731433627, 0.0381704621256615]",0.0428558012818091,Smallest_delta_t_and_choose_top_3_t_sub,23
115,-0.38554711044116996,"[0.089442404203327, 0.0703602582383274, 1.0, 0.0420372137556353, 0.0800498872697152, 0.002924671040483, 0.0, 0.0160288691127894, 0.0102938850167542, 0.0026149953194613, 0.0155826948247752, 0.0244714807168779, 0.0119931749073056]",0.19324238027270532,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),23
